ENSMUSG00000018507,22368
ENSMUSG00000018509,73139
ENSMUSG00000018537,22658
ENSMUSG00000018541,67480
ENSMUSG00000018543,72215
ENSMUSG00000018547,108083
ENSMUSG00000018548,68729
ENSMUSG00000018554,53422
ENSMUSG00000018559,67181
ENSMUSG00000018565,54351
ENSMUSG00000018566,20528
ENSMUSG00000018567,56486
ENSMUSG00000018569,53624
ENSMUSG00000018570,70419
ENSMUSG00000018572,78246
ENSMUSG00000018574,11370
ENSMUSG00000018581,13411
ENSMUSG00000018583,27041
ENSMUSG00000018585,11927
ENSMUSG00000018589,237213
ENSMUSG00000018593,20692
ENSMUSG00000018595,14657
ENSMUSG00000018599,237781
ENSMUSG00000018604,21386
ENSMUSG00000018620,30800
ENSMUSG00000018623,17393
ENSMUSG00000018634,12921
ENSMUSG00000018648,56405
ENSMUSG00000018651,217031
ENSMUSG00000018654,22778
ENSMUSG00000018656,403088
ENSMUSG00000018659,103711
ENSMUSG00000018661,16834
ENSMUSG00000018666,12412
ENSMUSG00000018669,80280
ENSMUSG00000018672,56358
ENSMUSG00000018677,68066
ENSMUSG00000018678,78912
ENSMUSG00000018697,56321
ENSMUSG00000018698,16869
ENSMUSG00000018707,13424
ENSMUSG00000018727,52670
ENSMUSG00000018733,103737
ENSMUSG00000018736,83431
ENSMUSG00000018740,71998
ENSMUSG00000018750,75580
ENSMUSG00000018752,619441
ENSMUSG00000018761,24070
ENSMUSG00000018765,23879
ENSMUSG00000018770,228033
ENSMUSG00000018774,12514
ENSMUSG00000018776,56293
ENSMUSG00000018796,14081
ENSMUSG00000018800,217265
ENSMUSG00000018809,319822
ENSMUSG00000018819,16985
ENSMUSG00000018820,319740
ENSMUSG00000018821,69534
ENSMUSG00000018822,54612
ENSMUSG00000018830,17880
ENSMUSG00000018841,19364
ENSMUSG00000018844,78919
ENSMUSG00000018845,217012
ENSMUSG00000018846,211347
ENSMUSG00000018848,104458
ENSMUSG00000018849,211652
ENSMUSG00000018858,68572
ENSMUSG00000018861,14149
ENSMUSG00000018862,69602
ENSMUSG00000018865,29859
ENSMUSG00000018868,75772
ENSMUSG00000018882,67036
ENSMUSG00000018893,17189
ENSMUSG00000018899,16362
ENSMUSG00000018900,20520
ENSMUSG00000018906,18452
ENSMUSG00000018907,11685
ENSMUSG00000018909,109689
ENSMUSG00000018914,16187
ENSMUSG00000018916,12981
ENSMUSG00000018919,75604
ENSMUSG00000018920,66102
ENSMUSG00000018921,75273
ENSMUSG00000018923,66172
ENSMUSG00000018924,11687
ENSMUSG00000018925,629303
ENSMUSG00000018927,20305
ENSMUSG00000018930,20303
ENSMUSG00000018931,24083
ENSMUSG00000018932,26397
ENSMUSG00000018965,22629
ENSMUSG00000018973,15407
ENSMUSG00000018974,53890
ENSMUSG00000018983,242705
ENSMUSG00000018986,20557
ENSMUSG00000018995,244141
ENSMUSG00000018999,58246
ENSMUSG00000019027,110084
ENSMUSG00000019039,67789
ENSMUSG00000019054,66437
ENSMUSG00000019055,18822
ENSMUSG00000019066,19340
ENSMUSG00000019080,69572
ENSMUSG00000019082,68267
ENSMUSG00000019087,54411
ENSMUSG00000019088,69537
ENSMUSG00000019102,11670
ENSMUSG00000019122,20308
ENSMUSG00000019124,69938
ENSMUSG00000019132,79555
ENSMUSG00000019139,71780
ENSMUSG00000019143,70791
ENSMUSG00000019146,12300
ENSMUSG00000019158,69094
ENSMUSG00000019173,19345
ENSMUSG00000019178,76571
ENSMUSG00000019179,17448
ENSMUSG00000019188,14950
ENSMUSG00000019189,74315
ENSMUSG00000019194,20266
ENSMUSG00000019210,11973
ENSMUSG00000019214,214901
ENSMUSG00000019230,16876
ENSMUSG00000019232,71760
ENSMUSG00000019235,238323
ENSMUSG00000019254,232807
ENSMUSG00000019256,11622
ENSMUSG00000019261,270058
ENSMUSG00000019278,13479
ENSMUSG00000019295,68366
ENSMUSG00000019297,67842
ENSMUSG00000019301,15485
ENSMUSG00000019302,11975
ENSMUSG00000019303,19183
ENSMUSG00000019312,14786
ENSMUSG00000019320,71893
ENSMUSG00000019326,11754
ENSMUSG00000019338,78266
ENSMUSG00000019359,71584
ENSMUSG00000019362,101966
ENSMUSG00000019368,103655
ENSMUSG00000019370,12315
ENSMUSG00000019373,26572
ENSMUSG00000019428,14232
ENSMUSG00000019429,233080
ENSMUSG00000019432,53817
ENSMUSG00000019433,67903
ENSMUSG00000019437,68385
ENSMUSG00000019461,70310
ENSMUSG00000019464,19216
ENSMUSG00000019467,52666
ENSMUSG00000019470,67439
ENSMUSG00000019471,12539
ENSMUSG00000019478,19341
ENSMUSG00000019487,106628
ENSMUSG00000019489,21948
ENSMUSG00000019494,26893
ENSMUSG00000019505,22187
ENSMUSG00000019518,11781
ENSMUSG00000019528,27357
ENSMUSG00000019539,52377
ENSMUSG00000019558,102857
ENSMUSG00000019564,13496
ENSMUSG00000019577,27273
ENSMUSG00000019578,66530
ENSMUSG00000019579,28106
ENSMUSG00000019590,13056
ENSMUSG00000019647,20358
ENSMUSG00000019659,72654
ENSMUSG00000019689,66117
ENSMUSG00000019699,23797
ENSMUSG00000019710,67707
ENSMUSG00000019715,74412
ENSMUSG00000019718,67217
ENSMUSG00000019726,17101
ENSMUSG00000019731,270066
ENSMUSG00000019732,73316
ENSMUSG00000019734,353499
ENSMUSG00000019737,233066
ENSMUSG00000019738,69920
ENSMUSG00000019756,73244
ENSMUSG00000019761,16661
ENSMUSG00000019762,70337
ENSMUSG00000019763,66084
ENSMUSG00000019767,100504234
ENSMUSG00000019768,13982
ENSMUSG00000019772,22353
ENSMUSG00000019773,67141
ENSMUSG00000019774,108853
ENSMUSG00000019775,56533
ENSMUSG00000019777,15182
ENSMUSG00000019779,14302
ENSMUSG00000019782,66521
ENSMUSG00000019785,215890
ENSMUSG00000019787,76757
ENSMUSG00000019789,15214
ENSMUSG00000019790,78808
ENSMUSG00000019791,66847
ENSMUSG00000019792,73681
ENSMUSG00000019794,23924
ENSMUSG00000019795,18537
ENSMUSG00000019796,237253
ENSMUSG00000019797,67851
ENSMUSG00000019802,140740
ENSMUSG00000019803,21907
ENSMUSG00000019804,54198
ENSMUSG00000019806,66253
ENSMUSG00000019808,66757
ENSMUSG00000019809,56535
ENSMUSG00000019810,66848
ENSMUSG00000019813,103268
ENSMUSG00000019814,353258
ENSMUSG00000019815,75122
ENSMUSG00000019817,22634
ENSMUSG00000019818,53599
ENSMUSG00000019820,22288
ENSMUSG00000019822,20598
ENSMUSG00000019823,171580
ENSMUSG00000019826,268294
ENSMUSG00000019828,14816
ENSMUSG00000019831,83767
ENSMUSG00000019832,67844
ENSMUSG00000019834,70840
ENSMUSG00000019837,67371
ENSMUSG00000019838,72472
ENSMUSG00000019841,19714
ENSMUSG00000019842,103213
ENSMUSG00000019843,14360
ENSMUSG00000019845,71924
ENSMUSG00000019846,16775
ENSMUSG00000019848,78977
ENSMUSG00000019849,19072
ENSMUSG00000019850,21929
ENSMUSG00000019851,64058
ENSMUSG00000019852,215821
ENSMUSG00000019853,56016
ENSMUSG00000019854,19707
ENSMUSG00000019856,75906
ENSMUSG00000019857,66403
ENSMUSG00000019861,94221
ENSMUSG00000019863,76563
ENSMUSG00000019864,170728
ENSMUSG00000019865,18101
ENSMUSG00000019866,11630
ENSMUSG00000019867,76743
ENSMUSG00000019868,66201
ENSMUSG00000019872,57319
ENSMUSG00000019873,28193
ENSMUSG00000019874,12140
ENSMUSG00000019876,18768
ENSMUSG00000019877,56442
ENSMUSG00000019878,15500
ENSMUSG00000019880,72780
ENSMUSG00000019883,52665
ENSMUSG00000019888,67569
ENSMUSG00000019889,19272
ENSMUSG00000019890,67405
ENSMUSG00000019891,66686
ENSMUSG00000019892,74978
ENSMUSG00000019893,19886
ENSMUSG00000019894,103098
ENSMUSG00000019897,52713
ENSMUSG00000019899,16773
ENSMUSG00000019900,320995
ENSMUSG00000019905,210198
ENSMUSG00000019906,108030
ENSMUSG00000019907,17931
ENSMUSG00000019909,77296
ENSMUSG00000019913,20464
ENSMUSG00000019916,18451
ENSMUSG00000019917,103080
ENSMUSG00000019920,110829
ENSMUSG00000019923,52696
ENSMUSG00000019927,216080
ENSMUSG00000019929,13179
ENSMUSG00000019932,16545
ENSMUSG00000019933,69563
ENSMUSG00000019935,216227
ENSMUSG00000019936,13516
ENSMUSG00000019942,12534
ENSMUSG00000019943,67972
ENSMUSG00000019944,69288
ENSMUSG00000019945,73287
ENSMUSG00000019947,71371
ENSMUSG00000019948,67019
ENSMUSG00000019951,75089
ENSMUSG00000019952,382406
ENSMUSG00000019960,67603
ENSMUSG00000019961,21917
ENSMUSG00000019966,17311
ENSMUSG00000019969,19164
ENSMUSG00000019970,20393
ENSMUSG00000019971,216274
ENSMUSG00000019975,67454
ENSMUSG00000019977,56422
ENSMUSG00000019978,13822
ENSMUSG00000019979,11783
ENSMUSG00000019982,17863
ENSMUSG00000019984,70208
ENSMUSG00000019986,52906
ENSMUSG00000019987,11846
ENSMUSG00000019988,17997
ENSMUSG00000019989,209558
ENSMUSG00000019990,29863
ENSMUSG00000019992,71804
ENSMUSG00000019996,17761
ENSMUSG00000019997,14219
ENSMUSG00000019998,53331
ENSMUSG00000020000,59012
ENSMUSG00000020003,18634
ENSMUSG00000020007,237313
ENSMUSG00000020009,15979
ENSMUSG00000020010,26464
ENSMUSG00000020014,380654
ENSMUSG00000020015,237459
ENSMUSG00000020017,15109
ENSMUSG00000020018,69878
ENSMUSG00000020019,57764
ENSMUSG00000020020,327799
ENSMUSG00000020021,13998
ENSMUSG00000020022,66414
ENSMUSG00000020023,319880
ENSMUSG00000020024,77048
ENSMUSG00000020027,216233
ENSMUSG00000020029,71207
ENSMUSG00000020032,77976
ENSMUSG00000020034,216198
ENSMUSG00000020037,71137
ENSMUSG00000020038,12952
ENSMUSG00000020042,74007
ENSMUSG00000020044,21859
ENSMUSG00000020048,22027
ENSMUSG00000020051,18478
ENSMUSG00000020052,17172
ENSMUSG00000020053,16000
ENSMUSG00000020056,67282
ENSMUSG00000020057,71712
ENSMUSG00000020059,20962
ENSMUSG00000020061,109272
ENSMUSG00000020062,216225
ENSMUSG00000020063,93759
ENSMUSG00000020064,67345
ENSMUSG00000020067,68802
ENSMUSG00000020069,432467
ENSMUSG00000020070,70432
ENSMUSG00000020072,67307
ENSMUSG00000020074,67500
ENSMUSG00000020075,56200
ENSMUSG00000020076,94213
ENSMUSG00000020077,19073
ENSMUSG00000020078,30930
ENSMUSG00000020079,338359
ENSMUSG00000020080,216019
ENSMUSG00000020081,21337
ENSMUSG00000020083,69894
ENSMUSG00000020085,71361
ENSMUSG00000020086,404634
ENSMUSG00000020087,71767
ENSMUSG00000020088,20224
ENSMUSG00000020089,67895
ENSMUSG00000020090,237362
ENSMUSG00000020091,13688
ENSMUSG00000020092,27355
ENSMUSG00000020096,65971
ENSMUSG00000020097,20397
ENSMUSG00000020098,13180
ENSMUSG00000020099,107449
ENSMUSG00000020100,71279
ENSMUSG00000020101,74048
ENSMUSG00000020102,20503
ENSMUSG00000020105,320398
ENSMUSG00000020107,52717
ENSMUSG00000020108,74747
ENSMUSG00000020109,56709
ENSMUSG00000020111,216001
ENSMUSG00000020114,71902
ENSMUSG00000020115,56480
ENSMUSG00000020116,66249
ENSMUSG00000020120,56193
ENSMUSG00000020121,117600
ENSMUSG00000020122,13649
ENSMUSG00000020123,54140
ENSMUSG00000020124,14479
ENSMUSG00000020125,50701
ENSMUSG00000020128,245944
ENSMUSG00000020130,66687
ENSMUSG00000020131,18551
ENSMUSG00000020132,216344
ENSMUSG00000020133,66374
ENSMUSG00000020134,67245
ENSMUSG00000020135,23805
ENSMUSG00000020137,66816
ENSMUSG00000020140,14160
ENSMUSG00000020142,55963
ENSMUSG00000020143,94176
ENSMUSG00000020149,19324
ENSMUSG00000020150,14431
ENSMUSG00000020151,19279
ENSMUSG00000020152,66713
ENSMUSG00000020153,75406
ENSMUSG00000020154,19263
ENSMUSG00000020155,16533
ENSMUSG00000020156,68114
ENSMUSG00000020159,216643
ENSMUSG00000020160,17268
ENSMUSG00000020163,66594
ENSMUSG00000020166,72068
ENSMUSG00000020167,21423
ENSMUSG00000020168,257929
ENSMUSG00000020169,382427
ENSMUSG00000020170,327826
ENSMUSG00000020171,64050
ENSMUSG00000020173,12808
ENSMUSG00000020175,76877
ENSMUSG00000020176,14783
ENSMUSG00000020177,77397
ENSMUSG00000020178,11540
ENSMUSG00000020180,67332
ENSMUSG00000020181,260315
ENSMUSG00000020182,13195
ENSMUSG00000020183,70574
ENSMUSG00000020184,17246
ENSMUSG00000020185,52679
ENSMUSG00000020186,13008
ENSMUSG00000020189,237542
ENSMUSG00000020190,17347
ENSMUSG00000020191,73862
ENSMUSG00000020193,53604
ENSMUSG00000020196,104248
ENSMUSG00000020198,11776
ENSMUSG00000020205,21664
ENSMUSG00000020211,20222
ENSMUSG00000020212,17245
ENSMUSG00000020213,69286
ENSMUSG00000020214,67537
ENSMUSG00000020216,71912
ENSMUSG00000020218,24117
ENSMUSG00000020219,30055
ENSMUSG00000020220,230895
ENSMUSG00000020224,66225
ENSMUSG00000020225,68212
ENSMUSG00000020226,64454
ENSMUSG00000020227,73914
ENSMUSG00000020228,117599
ENSMUSG00000020229,64452
ENSMUSG00000020230,15468
ENSMUSG00000020231,64451
ENSMUSG00000020232,15353
ENSMUSG00000020234,432479
ENSMUSG00000020235,56371
ENSMUSG00000020238,103425
ENSMUSG00000020241,12834
ENSMUSG00000020246,67933
ENSMUSG00000020248,18045
ENSMUSG00000020250,50493
ENSMUSG00000020251,74782
ENSMUSG00000020253,67905
ENSMUSG00000020255,28109
ENSMUSG00000020256,216188
ENSMUSG00000020257,77305
ENSMUSG00000020258,235582
ENSMUSG00000020260,80294
ENSMUSG00000020261,215335
ENSMUSG00000020262,110532
ENSMUSG00000020263,216190
ENSMUSG00000020264,246049
ENSMUSG00000020265,20610
ENSMUSG00000020267,15254
ENSMUSG00000020268,75530
ENSMUSG00000020270,69351
ENSMUSG00000020271,103583
ENSMUSG00000020272,20868
ENSMUSG00000020273,216578
ENSMUSG00000020275,19696
ENSMUSG00000020277,18641
ENSMUSG00000020279,16199
ENSMUSG00000020280,74467
ENSMUSG00000020282,13650
ENSMUSG00000020283,72129
ENSMUSG00000020284,67884
ENSMUSG00000020286,67358
ENSMUSG00000020287,268395
ENSMUSG00000020288,268390
ENSMUSG00000020289,17168
ENSMUSG00000020290,103573
ENSMUSG00000020295,216635
ENSMUSG00000020297,18197
ENSMUSG00000020299,67592
ENSMUSG00000020300,67579
ENSMUSG00000020303,20856
ENSMUSG00000020305,65257
ENSMUSG00000020307,216150
ENSMUSG00000020308,110012
ENSMUSG00000020309,68044
ENSMUSG00000020310,17123
ENSMUSG00000020311,66753
ENSMUSG00000020312,216148
ENSMUSG00000020315,20742
ENSMUSG00000020317,21830
ENSMUSG00000020319,216560
ENSMUSG00000020321,17449
ENSMUSG00000020323,73106
ENSMUSG00000020325,83554
ENSMUSG00000020326,12450
ENSMUSG00000020327,67112
ENSMUSG00000020328,52653
ENSMUSG00000020329,216151
ENSMUSG00000020330,15366
ENSMUSG00000020331,15166
ENSMUSG00000020332,74847
ENSMUSG00000020333,216739
ENSMUSG00000020334,30805
ENSMUSG00000020335,27274
ENSMUSG00000020340,76884
ENSMUSG00000020346,17308
ENSMUSG00000020349,19052
ENSMUSG00000020354,24052
ENSMUSG00000020357,14257
ENSMUSG00000020358,15384
ENSMUSG00000020359,72947
ENSMUSG00000020361,15525
ENSMUSG00000020362,104625
ENSMUSG00000020363,14584
ENSMUSG00000020364,21408
ENSMUSG00000020366,26420
ENSMUSG00000020368,12330
ENSMUSG00000020372,14694
ENSMUSG00000020374,74563
ENSMUSG00000020375,216724
ENSMUSG00000020376,59044
ENSMUSG00000020377,17001
ENSMUSG00000020380,19360
ENSMUSG00000020381,68067
ENSMUSG00000020383,16163
ENSMUSG00000020385,12750
ENSMUSG00000020386,66397
ENSMUSG00000020387,76901
ENSMUSG00000020388,30794
ENSMUSG00000020389,213084
ENSMUSG00000020390,22210
ENSMUSG00000020392,52626
ENSMUSG00000020393,84035
ENSMUSG00000020395,16428
ENSMUSG00000020396,380684
ENSMUSG00000020397,66213
ENSMUSG00000020399,171285
ENSMUSG00000020400,57783
ENSMUSG00000020401,432552
ENSMUSG00000020402,22333
ENSMUSG00000020405,16204
ENSMUSG00000020407,22271
ENSMUSG00000020409,193116
ENSMUSG00000020411,214112
ENSMUSG00000020412,75452
ENSMUSG00000020413,15574
ENSMUSG00000020415,30939
ENSMUSG00000020419,75828
ENSMUSG00000020420,545938
ENSMUSG00000020422,319939
ENSMUSG00000020423,12227
ENSMUSG00000020424,71962
ENSMUSG00000020427,16009
ENSMUSG00000020428,14399
ENSMUSG00000020429,16006
ENSMUSG00000020430,64934
ENSMUSG00000020431,432530
ENSMUSG00000020432,21452
ENSMUSG00000020434,67430
ENSMUSG00000020435,74309
ENSMUSG00000020436,14406
ENSMUSG00000020437,246177
ENSMUSG00000020439,29856
ENSMUSG00000020440,11844
ENSMUSG00000020441,67862
ENSMUSG00000020444,14923
ENSMUSG00000020447,237636
ENSMUSG00000020448,193670
ENSMUSG00000020451,16886
ENSMUSG00000020453,56218
ENSMUSG00000020454,74203
ENSMUSG00000020455,94091
ENSMUSG00000020456,18293
ENSMUSG00000020457,13494
ENSMUSG00000020458,68585
ENSMUSG00000020459,76784
ENSMUSG00000020460,78294
ENSMUSG00000020461,73324
ENSMUSG00000020462,216618
ENSMUSG00000020463,104570
ENSMUSG00000020464,71701
ENSMUSG00000020467,216616
ENSMUSG00000020469,17898
ENSMUSG00000020471,18972
ENSMUSG00000020472,268417
ENSMUSG00000020473,11568
ENSMUSG00000020474,54125
ENSMUSG00000020475,56012
ENSMUSG00000020476,13169
ENSMUSG00000020477,64660
ENSMUSG00000020481,76389
ENSMUSG00000020482,104479
ENSMUSG00000020483,68097
ENSMUSG00000020484,22433
ENSMUSG00000020485,20922
ENSMUSG00000020486,18952
ENSMUSG00000020490,192194
ENSMUSG00000020491,69944
ENSMUSG00000020492,66140
ENSMUSG00000020493,270906
ENSMUSG00000020495,74133
ENSMUSG00000020496,108660
ENSMUSG00000020513,56427
ENSMUSG00000020514,216767
ENSMUSG00000020515,69125
ENSMUSG00000020516,72508
ENSMUSG00000020519,50724
ENSMUSG00000020520,171212
ENSMUSG00000020521,76892
ENSMUSG00000020522,216760
ENSMUSG00000020523,67726
ENSMUSG00000020524,14799
ENSMUSG00000020525,53892
ENSMUSG00000020526,448850
ENSMUSG00000020527,66196
ENSMUSG00000020528,212627
ENSMUSG00000020530,217039
ENSMUSG00000020532,107476
ENSMUSG00000020534,20425
ENSMUSG00000020536,16897
ENSMUSG00000020537,13495
ENSMUSG00000020538,20787
ENSMUSG00000020541,71943
ENSMUSG00000020542,214384
ENSMUSG00000020544,69802
ENSMUSG00000020545,71156
ENSMUSG00000020546,20913
ENSMUSG00000020547,66912
ENSMUSG00000020549,68626
ENSMUSG00000020553,18559
ENSMUSG00000020561,28071
ENSMUSG00000020562,75040
ENSMUSG00000020564,380753
ENSMUSG00000020566,68775
ENSMUSG00000020570,19027
ENSMUSG00000020571,71853
ENSMUSG00000020572,59027
ENSMUSG00000020573,30955
ENSMUSG00000020576,71169
ENSMUSG00000020577,66109
ENSMUSG00000020580,19878
ENSMUSG00000020581,23795
ENSMUSG00000020583,17182
ENSMUSG00000020585,17775
ENSMUSG00000020589,76820
ENSMUSG00000020590,217463
ENSMUSG00000020591,18217
ENSMUSG00000020592,20969
ENSMUSG00000020593,14245
ENSMUSG00000020594,80913
ENSMUSG00000020598,319504
ENSMUSG00000020599,19739
ENSMUSG00000020600,328059
ENSMUSG00000020601,217410
ENSMUSG00000020604,74008
ENSMUSG00000020605,58240
ENSMUSG00000020607,105005
ENSMUSG00000020608,67241
ENSMUSG00000020609,238055
ENSMUSG00000020610,13929
ENSMUSG00000020611,14674
ENSMUSG00000020612,19084
ENSMUSG00000020614,208659
ENSMUSG00000020617,69324
ENSMUSG00000020620,27404
ENSMUSG00000020621,105014
ENSMUSG00000020622,70881
ENSMUSG00000020623,26399
ENSMUSG00000020627,208439
ENSMUSG00000020628,217449
ENSMUSG00000020629,104923
ENSMUSG00000020630,19819
ENSMUSG00000020633,68511
ENSMUSG00000020634,217379
ENSMUSG00000020635,14226
ENSMUSG00000020636,94041
ENSMUSG00000020638,22169
ENSMUSG00000020639,382562
ENSMUSG00000020640,20403
ENSMUSG00000020641,58185
ENSMUSG00000020642,108089
ENSMUSG00000020644,15902
ENSMUSG00000020646,67216
ENSMUSG00000020647,17977
ENSMUSG00000020648,71916
ENSMUSG00000020649,20135
ENSMUSG00000020650,12033
ENSMUSG00000020651,23985
ENSMUSG00000020652,52504
ENSMUSG00000020653,194655
ENSMUSG00000020654,104111
ENSMUSG00000020656,195733
ENSMUSG00000020657,217378
ENSMUSG00000020658,668212
ENSMUSG00000020659,104836
ENSMUSG00000020660,18976
ENSMUSG00000020661,13435
ENSMUSG00000020664,13382
ENSMUSG00000020668,16570
ENSMUSG00000020669,24057
ENSMUSG00000020671,19325
ENSMUSG00000020672,268534
ENSMUSG00000020673,22018
ENSMUSG00000020674,69675
ENSMUSG00000020676,20292
ENSMUSG00000020677,78394
ENSMUSG00000020679,21410
ENSMUSG00000020680,70439
ENSMUSG00000020681,11421
ENSMUSG00000020682,118453
ENSMUSG00000020684,276952
ENSMUSG00000020686,237891
ENSMUSG00000020687,217232
ENSMUSG00000020689,16416
ENSMUSG00000020690,70894
ENSMUSG00000020691,52686
ENSMUSG00000020692,217011
ENSMUSG00000020694,24086
ENSMUSG00000020695,17534
ENSMUSG00000020696,67338
ENSMUSG00000020697,16882
ENSMUSG00000020698,12467
ENSMUSG00000020700,26406
ENSMUSG00000020701,270893
ENSMUSG00000020702,20290
ENSMUSG00000020704,11418
ENSMUSG00000020705,72047
ENSMUSG00000020706,56095
ENSMUSG00000020707,71956
ENSMUSG00000020708,19184
ENSMUSG00000020709,216991
ENSMUSG00000020712,75870
ENSMUSG00000020713,14599
ENSMUSG00000020715,78943
ENSMUSG00000020716,18015
ENSMUSG00000020717,18613
ENSMUSG00000020718,50776
ENSMUSG00000020719,13207
ENSMUSG00000020720,66997
ENSMUSG00000020721,78455
ENSMUSG00000020722,12299
ENSMUSG00000020723,54377
ENSMUSG00000020728,76380
ENSMUSG00000020732,58222
ENSMUSG00000020733,26941
ENSMUSG00000020734,14813
ENSMUSG00000020736,50773
ENSMUSG00000020737,15374
ENSMUSG00000020738,170930
ENSMUSG00000020739,445007
ENSMUSG00000020740,260302
ENSMUSG00000020741,74148
ENSMUSG00000020743,69674
ENSMUSG00000020744,67283
ENSMUSG00000020745,18472
ENSMUSG00000020747,71947
ENSMUSG00000020752,170472
ENSMUSG00000020755,57230
ENSMUSG00000020758,192897
ENSMUSG00000020766,14635
ENSMUSG00000020770,217331
ENSMUSG00000020773,217333
ENSMUSG00000020774,11484
ENSMUSG00000020775,60441
ENSMUSG00000020776,217335
ENSMUSG00000020777,11430
ENSMUSG00000020778,69535
ENSMUSG00000020780,217337
ENSMUSG00000020781,76265
ENSMUSG00000020782,217325
ENSMUSG00000020783,66874
ENSMUSG00000020785,55984
ENSMUSG00000020787,18436
ENSMUSG00000020788,53313
ENSMUSG00000020790,11736
ENSMUSG00000020792,53413
ENSMUSG00000020793,14428
ENSMUSG00000020794,67128
ENSMUSG00000020798,77577
ENSMUSG00000020799,21689
ENSMUSG00000020801,67279
ENSMUSG00000020802,217342
ENSMUSG00000020803,52700
ENSMUSG00000020804,11298
ENSMUSG00000020805,237831
ENSMUSG00000020806,217344
ENSMUSG00000020807,74477
ENSMUSG00000020808,109212
ENSMUSG00000020810,114886
ENSMUSG00000020811,216881
ENSMUSG00000020814,67622
ENSMUSG00000020817,54189
ENSMUSG00000020818,69900
ENSMUSG00000020821,16562
ENSMUSG00000020823,74136
ENSMUSG00000020826,18126
ENSMUSG00000020827,50932
ENSMUSG00000020828,18806
ENSMUSG00000020829,52466
ENSMUSG00000020830,327956
ENSMUSG00000020831,104457
ENSMUSG00000020832,57837
ENSMUSG00000020834,70451
ENSMUSG00000020836,216961
ENSMUSG00000020838,15567
ENSMUSG00000020839,66601
ENSMUSG00000020840,104184
ENSMUSG00000020841,12874
ENSMUSG00000020843,56322
ENSMUSG00000020844,18230
ENSMUSG00000020846,76566
ENSMUSG00000020847,380714
ENSMUSG00000020848,13447
ENSMUSG00000020849,22627
ENSMUSG00000020850,192159
ENSMUSG00000020857,18103
ENSMUSG00000020859,70834
ENSMUSG00000020863,67684
ENSMUSG00000020864,71452
ENSMUSG00000020865,76408
ENSMUSG00000020866,12291
ENSMUSG00000020867,217116
ENSMUSG00000020868,217119
ENSMUSG00000020869,98238
ENSMUSG00000020871,13394
ENSMUSG00000020872,93670
ENSMUSG00000020873,110172
ENSMUSG00000020875,15417
ENSMUSG00000020876,74479
ENSMUSG00000020877,217140
ENSMUSG00000020878,69297
ENSMUSG00000020882,12295
ENSMUSG00000020883,72194
ENSMUSG00000020884,11889
ENSMUSG00000020886,13385
ENSMUSG00000020888,13543
ENSMUSG00000020889,217166
ENSMUSG00000020890,14919
ENSMUSG00000020891,11688
ENSMUSG00000020892,23801
ENSMUSG00000020893,18626
ENSMUSG00000020894,22318
ENSMUSG00000020895,66910
ENSMUSG00000020897,20877
ENSMUSG00000020898,68964
ENSMUSG00000020899,237823
ENSMUSG00000020900,77579
ENSMUSG00000020901,320207
ENSMUSG00000020902,18208
ENSMUSG00000020903,55943
ENSMUSG00000020904,71860
ENSMUSG00000020905,216835
ENSMUSG00000020907,19674
ENSMUSG00000020908,17883
ENSMUSG00000020910,66358
ENSMUSG00000020911,16669
ENSMUSG00000020912,268482
ENSMUSG00000020913,75706
ENSMUSG00000020914,21973
ENSMUSG00000020916,16673
ENSMUSG00000020917,104112
ENSMUSG00000020918,14534
ENSMUSG00000020919,20851
ENSMUSG00000020921,76547
ENSMUSG00000020922,268490
ENSMUSG00000020923,21429
ENSMUSG00000020925,52715
ENSMUSG00000020926,11488
ENSMUSG00000020928,75689
ENSMUSG00000020929,20624
ENSMUSG00000020930,73293
ENSMUSG00000020932,14580
ENSMUSG00000020935,68087
ENSMUSG00000020936,18107
ENSMUSG00000020937,72469
ENSMUSG00000020940,69441
ENSMUSG00000020941,53859
ENSMUSG00000020945,69444
ENSMUSG00000020946,56494
ENSMUSG00000020948,66689
ENSMUSG00000020949,30795
ENSMUSG00000020950,15228
ENSMUSG00000020952,76983
ENSMUSG00000020953,12810
ENSMUSG00000020954,94186
ENSMUSG00000020955,11782
ENSMUSG00000020956,328092
ENSMUSG00000020961,108800
ENSMUSG00000020962,83602
ENSMUSG00000020963,22095
ENSMUSG00000020964,20338
ENSMUSG00000020973,109065
ENSMUSG00000020974,18974
ENSMUSG00000020978,69554
ENSMUSG00000020982,66244
ENSMUSG00000020986,20334
ENSMUSG00000020988,217666
ENSMUSG00000020990,71091
ENSMUSG00000020993,78232
ENSMUSG00000020994,18949
ENSMUSG00000021000,338320
ENSMUSG00000021003,14420
ENSMUSG00000021007,104871
ENSMUSG00000021009,24000
ENSMUSG00000021010,27386
ENSMUSG00000021012,75553
ENSMUSG00000021013,76260
ENSMUSG00000021018,245841
ENSMUSG00000021022,59032
ENSMUSG00000021023,66132
ENSMUSG00000021024,26443
ENSMUSG00000021025,18035
ENSMUSG00000021027,56784
ENSMUSG00000021028,217588
ENSMUSG00000021032,64242
ENSMUSG00000021033,14874
ENSMUSG00000021036,20773
ENSMUSG00000021037,217737
ENSMUSG00000021038,104799
ENSMUSG00000021039,66354
ENSMUSG00000021040,380773
ENSMUSG00000021044,72113
ENSMUSG00000021047,664883
ENSMUSG00000021048,108156
